,# x_m, y_m, w_tr_right_m, w_tr_left_m,psi_m
398,17.48180220143835,76.14661298591102,1.1,1.1,-2.608775950255665
399,17.14934011285996,75.950557781193,1.1,1.1,-2.483528949742778
400,16.843492055014774,75.71413510317886,1.1,1.1,-2.3579384140524415
401,16.568534674426243,75.44013506350421,1.1,1.1,-2.237019313609638
402,16.328090340017514,75.13427479289203,1.1,1.1,-2.1181194167880943
403,16.125775275434076,74.80229950365054,1.1,1.1,-1.9983945100787033
404,15.965205548744748,74.44995440808793,1.1,1.1,-1.879269456095702
405,15.848176125545404,74.08268204414051,1.1,1.1,-1.7803806337649635
406,15.767727284411963,73.70446929682161,1.1,1.1,-1.7085459494435469
407,15.714272081037,73.31886626970064,1.1,1.1,-1.6630993032115287
408,15.678222871018114,72.92942298855861,1.1,1.1,-1.642505403941131
409,15.650220163109736,72.53958819877764,1.1,1.1,-1.634921649261274
410,15.625259678797798,72.15087651683076,1.1,1.1,-1.630060421981804
411,15.602249425578105,71.7630648458024,1.1,1.1,-1.6275866881921675
412,15.580236729836246,71.37586840263525,1.1,1.1,-1.6275198471465706
413,15.558268762381172,70.98900240427206,1.1,1.1,-1.6298664585892255
414,15.535392616233514,70.60218198986723,1.1,1.1,-1.634619799689706
415,15.510655539990534,70.21512253194011,1.1,1.1,-1.6417605725741147
416,15.483104704461187,69.82753901406853,1.1,1.1,-1.6512555559884032
417,15.451787358242752,69.43914680877184,1.1,1.1,-1.663112195355184
418,15.41573075833302,69.04967840200088,1.1,1.1,-1.6803626199558832
419,15.37284621042151,68.65984314548996,1.1,1.1,-1.7077790919829423
420,15.319359502774972,68.27182541318908,1.1,1.1,-1.7461184728719843
421,15.251356326887109,67.88793217344822,1.1,1.1,-1.7959028759483118
422,15.164922296463295,67.5104703946174,1.1,1.1,-1.857674023407914
423,15.05614318078555,67.14174712283491,1.1,1.1,-1.9317937637571203
424,14.921104749135887,66.78406924866243,1.1,1.1,-2.0181650541600034
425,14.75589261521971,66.43974381823827,1.1,1.1,-2.115901526847606
426,14.556592548319012,66.11107764433578,1.1,1.1,-2.22302781354566
427,14.319301752599568,65.8003783953998,1.1,1.1,-2.3274777577575194
428,14.045296034377216,65.51016571306056,1.1,1.1,-2.4085202740080676
429,13.749160393407458,65.24350570193018,1.1,1.1,-2.4724603029456085
430,13.44557939850162,65.00342082737056,1.1,1.1,-2.5480702673511715
431,13.13193632820016,64.79181550315062,1.1,1.1,-2.6444419990995867
432,12.796933672932273,64.61004021237807,1.1,1.1,-2.7474941763611924
433,12.436887844363127,64.46031371144248,1.1,1.1,-2.847896048078439
434,12.0593515443171,64.34613048526096,1.1,1.1,-2.9498554443963316
435,11.672769162186288,64.27108637693787,1.1,1.1,-3.058339058450486
436,11.28558508736279,64.23877722957766,1.1,1.1,3.1066979978752522
437,10.904498605959075,64.25208051110467,1.1,1.1,2.987257731872126
438,10.528280584654242,64.3106095357561,1.1,1.1,2.8750548758040386
439,10.153811011526985,64.41285256522691,1.1,1.1,2.7771958622103017
440,9.784310945532583,64.55379131910453,1.1,1.1,2.6922581212740178
441,9.428419713605194,64.72541437781298,1.1,1.1,2.612157000073659
442,9.092792184723796,64.92180990645222,1.1,1.1,2.529023739278228
443,8.778710232693562,65.14253085551937,1.1,1.1,2.4427501994876923
444,8.48663366430264,65.38796616663858,1.1,1.1,2.354477429684914
445,8.217022675280843,65.65850462585755,1.1,1.1,2.2657848771084135
446,7.970438663968591,65.95425490346602,1.1,1.1,2.179466650770328
447,7.748281820213109,66.27301457862261,1.1,1.1,2.0955573687662623
448,7.552364845348339,66.61144373181169,1.1,1.1,2.012760273809537
449,7.384503318876184,66.9661941979552,1.1,1.1,1.9297913381068204
450,7.246512742510265,67.33391812312837,1.1,1.1,1.8453919686399665
451,7.14020885132915,67.71126749782977,1.1,1.1,1.7583383632134482
452,7.067407147046448,68.09489439034634,1.1,1.1,1.667462571119503
453,7.029923364740736,68.48145079117666,1.1,1.1,1.5717036672017517
454,7.029573006125626,68.86758869081929,1.1,1.1,1.4709102466574626
455,7.067905303478772,69.25007170601899,1.1,1.1,1.3767004252882278
456,7.142095762724963,69.62749567972394,1.1,1.1,1.2993890582117775
457,7.245741549057725,69.9999554359021,1.1,1.1,1.2391672300670413
458,7.37233496900869,70.36758967113671,1.1,1.1,1.195396717791052
459,7.515368251321148,70.730537082011,1.1,1.1,1.1666847866722876
460,7.668672081739799,71.08901827621416,1.1,1.1,1.1470390267243116
461,7.828754231208975,71.44389934895509,1.1,1.1,1.1337948476135902
462,7.993393454112667,71.79635334817247,1.1,1.1,1.1269709954459728
463,8.160376594820649,72.14755511093645,1.1,1.1,1.1265206147824118
464,8.327511422762079,72.49866803943347,1.1,1.1,1.1297293693483808
465,8.493538622746012,72.85035753499425,1.1,1.1,1.1328797638552581
466,8.658475230415595,73.20260718428224,1.1,1.1,1.1357031499535866
467,8.822430693943874,73.55535133395131,1.1,1.1,1.138199769919896
468,8.985514461503929,73.90852425286691,1.1,1.1,1.1403703581977547
469,9.147835825692146,74.26206028768291,1.1,1.1,1.142214972400636
470,9.309504156893274,74.61589378505313,1.1,1.1,1.143733350035443
471,9.4706289810687,74.96995901384305,1.1,1.1,1.1449262439616739
472,9.631319590814837,75.32419032070655,1.1,1.1,1.1457935308621334
473,9.7916853565164,75.6785220522974,1.1,1.1,1.1463205462412602
474,9.95184474979215,76.03289485612376,1.1,1.1,1.1464736100678208
475,10.111937245108534,76.38726415947552,1.1,1.1,1.1462476468118814
476,10.27210535067667,76.74158741213897,1.1,1.1,1.145643106627436
477,10.432491419131011,77.09582214168874,1.1,1.1,1.144659729166031
478,10.59323803647104,77.44992603127614,1.1,1.1,1.1432976081214337
479,10.754487710907842,77.8038564528991,1.1,1.1,1.1415575397899975
480,10.91638287286423,78.15757101192062,1.1,1.1,1.1394399373712687
481,11.079065952762996,78.51102723591534,1.1,1.1,1.136945070987362
482,11.242679536603577,78.86418265245786,1.1,1.1,1.1334746453866442
483,11.407559981102612,79.2168585039777,1.1,1.1,1.1265093341402692
484,11.574857931161246,79.56830389977512,1.1,1.1,1.1153747730496615
485,11.745937716208974,79.9176178954717,1.1,1.1,1.100046533069011
486,11.922163665675276,80.26389939111249,1.1,1.1,1.0804963461569095
487,12.104899953412998,80.60624736453069,1.1,1.1,1.056698780151667
488,12.295510986639966,80.94376094913633,1.1,1.1,1.0286431205927382
489,12.495360939208998,81.27553904497434,1.1,1.1,0.9963450730424601
490,12.705814218337942,81.60068062987804,1.1,1.1,0.9598633755520432
491,12.928235075667953,81.91828475946906,1.1,1.1,0.9203759933674432
492,13.163625891552991,82.22765623948814,1.1,1.1,0.8861277188864161
493,13.41020476883581,82.52968364597015,1.1,1.1,0.8607796371567413
494,13.6648976684951,82.82599057683122,1.1,1.1,0.844191924120953
495,13.924623550560309,83.1182045194038,1.1,1.1,0.8362601376751032
496,14.18630137506091,83.40795319438537,1.1,1.1,0.8345749935704704
497,14.447670768853497,83.69638172370593,1.1,1.1,0.8292370486826698
498,14.70986876388234,83.9826387919384,1.1,1.1,0.8176557085121583
499,14.974911089009222,84.26535664696695,1.1,1.1,0.7998364385923045
500,15.244813395307574,84.54316753667584,1.1,1.1,0.7764257429591856
501,15.521419577229569,84.8148540737812,1.1,1.1,0.7566632429202689
502,15.803893254706438,85.08154325553343,1.1,1.1,0.7477639956976285
503,16.089277615722448,85.34621686400055,1.1,1.1,0.749857892915345
504,16.374557973748125,85.61190732145003,1.1,1.1,0.7628945596721262
505,16.656719486677392,85.88164697236115,1.1,1.1,0.7834359379249913
506,16.933592249188635,86.15743528783571,1.1,1.1,0.7856065137613554
507,17.209442950899714,86.4334009606909,1.1,1.1,0.7573268184006192
508,17.491499916320382,86.70005093712739,1.1,1.1,0.6978572585843223
509,17.787007260990347,86.94787287184127,1.1,1.1,0.6075070049244777
510,18.103033298835165,87.16757876105747,1.1,1.1,0.5171830673309835
511,18.43950996507059,87.35897592309534,1.1,1.1,0.46648891468922665
512,18.786919235844987,87.53391618712855,1.1,1.1,0.4493854607536826
513,19.13699345684032,87.70275605736232,1.1,1.1,0.43502975819810913
514,19.48917597480397,87.86642331514703,1.1,1.1,0.4158399726903047
515,19.844807782668003,88.02346751937765,1.1,1.1,0.39325804668978676
516,20.204352810001787,88.17263145514796,1.1,1.1,0.3682996491631231
517,20.567592082670878,88.31280850574868,1.1,1.1,0.34090484566837753
518,20.934288579649465,88.44289602167508,1.1,1.1,0.3109899352637524
519,21.304205202123423,88.56179438716723,1.1,1.1,0.28012576183689153
520,21.67708019237964,88.66906697635766,1.1,1.1,0.2520367710470681
521,22.05259632962938,88.76576712095316,1.1,1.1,0.22728106570917259
522,22.430428925404748,88.85315118018835,1.1,1.1,0.20588569959050684
523,22.810253291237817,88.9324755910861,1.1,1.1,0.18785748001659627
524,23.19174466087236,89.00499671288108,1.1,1.1,0.1731908573658794
525,23.574578345840468,89.07197098259618,1.1,1.1,0.1618734004418082
526,23.958429657674227,89.13465475946606,1.1,1.1,0.1538915248141572
527,24.342973830117387,89.19430448051354,1.1,1.1,0.14923341004621926
528,24.72788609691373,89.25217650497336,1.1,1.1,0.14734476107496708
529,25.112895832481104,89.30931980840595,1.1,1.1,0.14603501558994633
530,25.49794842941548,89.36595414282912,1.1,1.1,0.1447563126874993
531,25.88304334319855,89.42209172100976,1.1,1.1,0.14350912875720329
532,26.268179873735427,89.47774491129161,1.1,1.1,0.14229283462239414
533,26.653357476507825,89.53292584865335,1.1,1.1,0.14110787536977132
534,27.038575529209144,89.58764682365022,1.1,1.1,0.1399544127829269
535,27.42383356510943,89.64192020462595,1.1,1.1,0.13883215380552236
536,27.809130884113767,89.69575820434747,1.1,1.1,0.13774123084773254
537,28.19446701949219,89.74917311337018,1.1,1.1,0.136681770665351
538,28.57984119336148,89.80217722224936,1.1,1.1,0.13565345420823954
539,28.965253016779997,89.85478274375203,1.1,1.1,0.1346568015254994
540,29.3507017896528,89.90700204622182,1.1,1.1,0.13369117790709992
541,29.73618696746164,89.95884726463746,1.1,1.1,0.13275741600020322
542,30.12170792789991,90.01033084513085,1.1,1.1,0.13185490688913262
543,30.507264126449336,90.06146500046904,1.1,1.1,0.13098346390035964
544,30.892855018591643,90.11226186563069,1.1,1.1,0.1301441412985713
545,31.278479904231908,90.16273396453612,1.1,1.1,0.12933570677710313
546,31.664138238851866,90.21289335437564,1.1,1.1,0.12855898861865234
547,32.049829400144894,90.26275240349294,1.1,1.1,0.12781374569421095
548,32.435552921381074,90.31232340244333,1.1,1.1,0.12709986400595955
549,32.82130810246545,90.3616185639938,1.1,1.1,0.1264176710961604
550,33.207094476668104,90.41065025648804,1.1,1.1,0.12576685234863438
551,33.59291134389409,90.45943069269296,1.1,1.1,0.12514738789941038
552,33.978758081836816,90.5079720853757,1.1,1.1,0.12455982837417713
553,34.36463422376633,90.55628688066813,1.1,1.1,0.12400323590199107
554,34.750539147376045,90.60438713576065,1.1,1.1,0.12347858199743722
555,35.13647230814768,90.65228529678518,1.1,1.1,0.12298532376441214
556,35.522433005986315,90.69999357650876,1.1,1.1,0.12252361317562166
557,35.90842069637366,90.74752426548676,1.1,1.1,0.12209345263671505
558,36.294434834791474,90.79488965427446,1.1,1.1,0.12169466975667138
559,36.680474798933126,90.8421019556388,1.1,1.1,0.12132743996434388
560,37.06654004428033,90.88917346013524,1.1,1.1,0.12099178823392574
561,37.45262994852654,90.93611645831898,1.1,1.1,0.12068771471004512
562,37.83874388936512,90.9829432407454,1.1,1.1,0.12041517102764823
563,38.22488140006613,91.0296660979698,1.1,1.1,0.12017403009189731
564,38.61104178053464,91.07629724275928,1.1,1.1,0.1199644412082769
565,38.99722448625237,91.12284896566904,1.1,1.1,0.11977645185907156
566,39.38342905048941,91.16932966783826,1.1,1.1,0.11953661626930523
567,39.76965625112896,91.2157191243024,1.1,1.1,0.11921322487287093
568,40.15590733278424,91.26198474175337,1.1,1.1,0.11880605466945769
569,40.54218361785678,91.30809384909476,1.1,1.1,0.11831537127762497
570,40.92848619538311,91.35401385301846,1.1,1.1,0.1177404771805433
571,41.314816465553086,91.39971192685135,1.1,1.1,0.11708205188590151
572,41.70117551740327,91.44515547728538,1.1,1.1,0.1163399652350803
573,42.08756482891179,91.49031191101236,1.1,1.1,0.1155137449528737
574,42.47398541132693,91.53514840135928,1.1,1.1,0.11460385216604874
575,42.86043866483849,91.57963235501796,1.1,1.1,0.1136101360563256
576,43.24692575627137,91.623731100892,1.1,1.1,0.1125325274478333
577,43.633448008027045,91.66741196788496,1.1,1.1,0.1113710234729231
578,44.02000666471878,91.71064228490042,1.1,1.1,0.11012561849057824
579,44.40660289317141,91.75338938084194,1.1,1.1,0.10879623901348066
580,44.79323801578648,91.79562058461303,1.1,1.1,0.10738267776217514
581,45.17991327717715,91.83730314732904,1.1,1.1,0.1058853006697054
582,45.56662992195665,91.87840447568176,1.1,1.1,0.1043038971910836
583,45.95338911694983,91.91889189857476,1.1,1.1,0.10264217320010924
584,46.34019218455822,91.95873422288985,1.1,1.1,0.10104850992414195
585,46.72703842468691,91.99795805223404,1.1,1.1,0.09970828751688435
586,47.11392480359122,92.03666217777996,1.1,1.1,0.0986342079735539
587,47.50084805416149,92.0749502913646,1.1,1.1,0.09782586499869562
588,47.88780522044142,92.1129259292483,1.1,1.1,0.09728339559018132
589,48.27479295753302,92.1506926276915,1.1,1.1,0.09700734699163434
590,48.66180815390328,92.18835415631943,1.1,1.1,0.09699672282065015
591,49.04884762023088,92.22601389581598,1.1,1.1,0.09725227084334666
592,49.435908167194526,92.26377553801804,1.1,1.1,0.0977736954736656
593,49.822986683261206,92.30174269697436,1.1,1.1,0.09856051216236672
594,50.210079979109615,92.34001883115695,1.1,1.1,0.09961336138830919
595,50.59718494320673,92.37870771019118,1.1,1.1,0.10093133964543353
596,50.98429823065462,92.41791279254907,1.1,1.1,0.10251456398020202
597,51.3714168077086,92.45773769227942,1.1,1.1,0.10436261718714468
598,51.75853756283568,92.49828594564246,1.1,1.1,0.10647568230053725
599,52.14565715113787,92.5396612444753,1.1,1.1,0.10885295729778281
600,52.53277253887053,92.58196712503828,1.1,1.1,0.11149433648197968
601,52.91988045892401,92.6253072013801,1.1,1.1,0.11439933231596298
602,53.30697787755363,92.66978508754949,1.1,1.1,0.11465504486074281
603,53.694032512604586,92.71435834220507,1.1,1.1,0.10109844230975944
604,54.08090185586575,92.75360403006856,1.1,1.1,0.07089527075279002
605,54.46741671773059,92.78105210722076,1.1,1.1,0.023780333712543213
606,54.8534080641692,92.79023284089584,1.1,1.1,-0.040299886782212795
607,55.23870623884511,92.77469695665742,1.1,1.1,-0.11170810912477955
608,55.62306309700205,92.7315816885744,1.1,1.1,-0.1704475607903218
609,56.006062937832034,92.66566067277776,1.1,1.1,-0.2143188965961275
610,56.387268435372754,92.58268682261972,1.1,1.1,-0.24381254171520597
611,56.76624241923862,92.48841274029957,1.1,1.1,-0.26093325334870515
612,57.142577667549006,92.38792329303584,1.1,1.1,-0.2772043048166993
613,57.51607550892227,92.2816519951628,1.1,1.1,-0.29746687906678443
614,57.88662618403205,92.168054904009,1.1,1.1,-0.32169263969181594
615,58.254120011340326,92.04558060922368,1.1,1.1,-0.34978897329489056
616,58.61844738709737,91.9126778560327,1.1,1.1,-0.3812540877219425
617,58.979306103661145,91.76802128695734,1.1,1.1,-0.41470959593421297
618,59.33566881062546,91.61113545975611,1.1,1.1,-0.4499960570759202
619,59.68633772336425,91.44174477039417,1.1,1.1,-0.48728854977112324
620,60.030115212828186,91.2595735370481,1.1,1.1,-0.5267154464075875
621,60.36583764346588,91.0643464668364,1.1,1.1,-0.5677711295368979
622,60.69280709842682,90.85579604570988,1.1,1.1,-0.6099587649428737
623,61.01066302882534,90.63366004922544,1.1,1.1,-0.6531675133051583
624,61.3190521978783,90.39767617515176,1.1,1.1,-0.6972746450875414
625,61.61762152437922,90.14758251019906,1.1,1.1,-0.7456461362556188
626,61.90468097918249,89.88248402190163,1.1,1.1,-0.822832133958206
627,62.16940336092927,89.59716165818051,1.1,1.1,-0.9398430180203684
628,62.39756593009288,89.28485654706645,1.1,1.1,-1.053836842404776
629,62.58919031182762,88.94780510289874,1.1,1.1,-1.1123150260381838
630,62.76135508843032,88.59898179595524,1.1,1.1,-1.1374594763583146
631,62.92457988622332,88.24618988425475,1.1,1.1,-1.1586391089600743
632,63.080216977445765,87.89020250595783,1.1,1.1,-1.1775671714152007
633,63.22907186020143,87.53137313121266,1.1,1.1,-1.194230085699497
634,63.37195003259415,87.17005561910894,1.1,1.1,-1.208622811905619
635,63.509657070516,86.80660351758304,1.1,1.1,-1.2207457020907606
636,63.64299847207077,86.44137053014812,1.1,1.1,-1.2306024573339385
637,63.77277973536231,86.07471020474058,1.1,1.1,-1.2381975607782398
638,63.89980643628267,85.70697640045017,1.1,1.1,-1.2435412663576473
639,64.02488228380422,85.33852188733002,1.1,1.1,-1.2473504375601905
640,64.14855444100384,84.96959146523848,1.1,1.1,-1.2510920084600734
641,64.27084313284611,84.6002076150014,1.1,1.1,-1.2549457060453004
642,64.39170401998578,84.23036566931928,1.1,1.1,-1.258911392119889
643,64.51109284086606,83.86006111646932,1.1,1.1,-1.2629896737899402
644,64.62896525614178,83.48928913357535,1.1,1.1,-1.2671802809607808
645,64.7452770042561,83.11804520891454,1.1,1.1,-1.2714839927568085
646,64.8599836680755,82.74632451961071,1.1,1.1,-1.2759003378788967
647,64.97304098604319,82.37412255394109,1.1,1.1,-1.28042987860989
648,65.08440461881399,82.00143448902946,1.1,1.1,-1.2850723172720275
649,65.19403030483103,81.62825581315306,1.1,1.1,-1.2898283199298113
650,65.30187362696087,81.25458178122403,1.1,1.1,-1.2946974855929336
651,65.40789032364664,80.8804078037312,1.1,1.1,-1.2996800004891929
652,65.51203613333152,80.50572913558676,1.1,1.1,-1.3047761991037323
653,65.61426663888204,80.13054118727955,1.1,1.1,-1.3099857860474151
654,65.71453757874131,79.75483929151002,1.1,1.1,-1.3153090167977826
655,65.81280461356421,79.37861870319048,1.1,1.1,-1.3207457757482235
656,65.90902340400552,79.00187483280968,1.1,1.1,-1.3262960733316556
657,66.00314961072019,78.62460301306811,1.1,1.1,-1.3319492207384127
658,66.09514278377918,78.24680005464452,1.1,1.1,-1.3376372643314713
659,66.18498736551759,77.86847218060484,1.1,1.1,-1.3433324874929227
660,66.27267791075266,77.48962981458465,1.1,1.1,-1.3490348504840457
661,66.35820912987833,77.11028299127781,1.1,1.1,-1.3547442067538449
662,66.44157573328845,76.73044221210819,1.1,1.1,-1.3604611317098734
663,66.52277235358862,76.35011751176972,1.1,1.1,-1.3661854156898
664,66.6017937011728,75.96931915832123,1.1,1.1,-1.371917291498553
665,66.67863440864652,75.5880575753983,1.1,1.1,-1.3776566799558805
666,66.75328926419206,75.20634279769477,1.1,1.1,-1.3834051528220666
667,66.8257523558967,74.82418548221123,1.1,1.1,-1.3891728775524927
668,66.89601326012493,74.44159924190443,1.1,1.1,-1.394967888672193
669,66.96405805276657,74.05860017895773,1.1,1.1,-1.4007912044188249
670,67.02987257634653,73.67520439555429,1.1,1.1,-1.4066429535065426
671,67.09344282896636,73.29142776051236,1.1,1.1,-1.4125232223550588
672,67.15475488651586,72.9072864538036,1.1,1.1,-1.4184332514099018
673,67.2137945137316,72.52279657761116,1.1,1.1,-1.4243727219037945
674,67.27054778650341,72.13797407854169,1.1,1.1,-1.4303423746603436
675,67.32500062514457,71.75283505877843,1.1,1.1,-1.4363378844807577
676,67.37714081688799,71.36739554271625,1.1,1.1,-1.442220900762725
677,67.42701044521748,70.98167241042172,1.1,1.1,-1.4478275752040026
678,67.47471576898472,70.59568308647955,1.1,1.1,-1.4531477077107933
679,67.52036693645773,70.20944522883948,1.1,1.1,-1.4581821668350012
680,67.56407370696287,69.82297649545129,1.1,1.1,-1.4629303258723019
681,67.60594607319148,69.43629446647634,1.1,1.1,-1.4673919898868637
682,67.6460941056232,69.0494167220761,1.1,1.1,-1.4715675888793276
683,67.68462771916106,68.66236092020029,1.1,1.1,-1.4754572525928351
684,67.72165682870803,68.27514456322196,1.1,1.1,-1.4790608407131627
685,67.75729142695546,67.88778538687922,1.1,1.1,-1.4823785256692208
686,67.7916415065947,67.50030097133349,1.1,1.1,-1.4854106649724128
687,67.82481698252876,67.11270881895786,1.1,1.1,-1.48815714983057
688,67.85692784744896,66.72502666549035,1.1,1.1,-1.4906183490970335
689,67.88808401625832,66.33727209109242,1.1,1.1,-1.492793984553526
690,67.91839555943648,65.94946267592549,1.1,1.1,-1.4946847396568053
691,67.94797231409815,65.56161607793926,1.1,1.1,-1.4962901224845888
692,67.97692435072295,65.17374979950685,1.1,1.1,-1.4976107468686035
693,68.0053615064256,64.78588149857801,1.1,1.1,-1.4986460271530324
694,68.03339385168574,64.39802883310246,1.1,1.1,-1.4994401985590193
695,68.06111457691655,64.01020424921215,1.1,1.1,-1.5001490114309628
696,68.08855744225102,63.62240191278278,1.1,1.1,-1.5008062422062085
697,68.11574329496018,63.234612022485365,1.1,1.1,-1.501412006916934
698,68.14269290452677,62.846824854779335,1.1,1.1,-1.50196625915441
699,68.16942704043353,62.45903060833574,1.1,1.1,-1.5024689611684166
700,68.19596647216324,62.07121940403732,1.1,1.1,-1.5029198300030184
701,68.22233204698686,61.68338159613181,1.1,1.1,-1.50331928618014
702,68.24854445659892,61.295507227713614,1.1,1.1,-1.5036668520676277
703,68.27462454827037,60.907586653030464,1.1,1.1,-1.5039629521926525
704,68.30059301369567,60.51960999296509,1.1,1.1,-1.504207167612812
705,68.32647070014586,60.13156744618858,1.1,1.1,-1.504399487876001
706,68.35227845489204,59.743449289160296,1.1,1.1,-1.5045403503337136
707,68.37803696962857,59.355245642763045,1.1,1.1,-1.504629748896089
708,68.4037669360499,58.966946783456166,1.1,1.1,-1.5046669416675198
709,68.42948935700375,58.57854283212241,1.1,1.1,-1.5046529245046174
710,68.4552248463961,58.19002414300952,1.1,1.1,-1.5045871858986186
711,68.48099425149813,57.8013808370002,1.1,1.1,-1.5044701803595562
712,68.50681826400421,57.41260303497726,1.1,1.1,-1.504137452172458
713,68.53278089530515,57.023695093086815,1.1,1.1,-1.5015277958187787
714,68.55975967549355,56.63483716908925,1.1,1.1,-1.4952285892463315
715,68.58917431928624,56.24632968149513,1.1,1.1,-1.4851990960888108
716,68.62245488724714,55.85847546025308,1.1,1.1,-1.4714173629674931
717,68.66103151772863,55.47157717973508,1.1,1.1,-1.4538577538770268
718,68.706334349083,55.08593759210139,1.1,1.1,-1.432496747364174
719,68.7597934418742,54.701859605089055,1.1,1.1,-1.407319896794457
720,68.82283901224292,54.31964581528166,1.1,1.1,-1.378332019526699
721,68.89690119854144,53.93959905262784,1.1,1.1,-1.3456486576994753
722,68.98337832369721,53.56202043573309,1.1,1.1,-1.3117253111137677
723,69.08272529383397,53.18716448799632,1.1,1.1,-1.2793119597652807
724,69.19431622408999,52.81523198108396,1.1,1.1,-1.2485271344370463
725,69.31746587711163,52.44642073070608,1.1,1.1,-1.2193284946211969
726,69.451489171122,52.08092870814943,1.1,1.1,-1.1916678442797508
727,69.59570094655592,51.71895365133575,1.1,1.1,-1.1654920140115477
728,69.74941596605969,51.36069353155178,1.1,1.1,-1.1407453250065436
729,69.91194899227983,51.00634616450763,1.1,1.1,-1.117370218589302
730,70.0826150212277,50.65610944370169,1.1,1.1,-1.0953031723592397
731,70.26073192708269,50.31018141820904,1.1,1.1,-1.0735776747779553
732,70.44600955939319,49.9687795063976,1.1,1.1,-1.050415212745274
733,70.63891612608639,49.632158776184575,1.1,1.1,-1.025638879707287
734,70.84000688022505,49.30057865163329,1.1,1.1,-0.9992882917741013
735,71.04983707487197,48.97429847901879,1.1,1.1,-0.9718320517934479
736,71.2688229553534,48.65349522678016,1.1,1.1,-0.9553867540787242
737,71.49333064007406,48.33594617132316,1.1,1.1,-0.9635670432739474
738,71.71513712521443,48.01670949815863,1.1,1.1,-0.9971719563242771
739,71.92577196229355,47.690696761804965,1.1,1.1,-1.0563022965013504
740,72.11676501398384,47.352819672357306,1.1,1.1,-1.1357324514516174
741,72.28091868216381,46.9996220167544,1.1,1.1,-1.2191071913718912
742,72.41537199003398,46.63320820254831,1.1,1.1,-1.3041086972036724
743,72.51818684148074,46.25686626444199,1.1,1.1,-1.3919403870187366
744,72.5874253737555,45.87388400377343,1.1,1.1,-1.4836811448385587
745,72.62116683754114,45.4875441656395,1.1,1.1,-1.5752075976362603
746,72.61945961717572,45.10053340320377,1.1,1.1,-1.656959737932864
747,72.58610662828437,44.71440188220376,1.1,1.1,-1.7278288805510187
748,72.52533247700117,44.33057203994765,1.1,1.1,-1.788217999998795
749,72.44136192503694,43.95046639153195,1.1,1.1,-1.8382084102810248
750,72.33854761810848,43.57519606538872,1.1,1.1,-1.8749337732586846
751,72.22202693055362,43.20396380897662,1.1,1.1,-1.897147665152378
752,72.09723454368788,42.83524994958145,1.1,1.1,-1.9048720733043594
753,71.9696055277682,42.46753325872248,1.1,1.1,-1.8981186655676123
754,71.84457471968678,42.09929281907233,1.1,1.1,-1.8814494833814797
755,71.72583978746513,41.72945717424453,1.1,1.1,-1.8702465397865569
756,71.61129927950759,41.35845649367552,1.1,1.1,-1.8677502926556975
757,71.49764314701525,40.9870335002909,1.1,1.1,-1.8739571042315653
758,71.38156126340087,40.615931150381286,1.1,1.1,-1.8880459016616986
759,71.26004415395276,40.24583545918353,1.1,1.1,-1.900747780893737
760,71.13364543817889,39.87675646139152,1.1,1.1,-1.9060746147610719
761,71.00524981831789,39.5082621984374,1.1,1.1,-1.9039486611037912
762,70.8777822909606,39.13991308849744,1.1,1.1,-1.8943357235381524
763,70.75416793048633,38.77126947195959,1.1,1.1,-1.8778436968804075
764,70.63703909380781,38.40186524118141,1.1,1.1,-1.858656897382479
765,70.52725324162991,38.03107272216968,1.1,1.1,-1.8384453947283341
766,70.42500181102001,37.65820364382614,1.1,1.1,-1.8173226590269242
767,70.33047546116238,37.28256996841756,1.1,1.1,-1.7953691246200132
768,70.24388772100865,36.90350715028474,1.1,1.1,-1.771446244999581
769,70.16609177290579,36.52100461021552,1.1,1.1,-1.7441228795880723
770,70.09864369450408,36.13577053311927,1.1,1.1,-1.713176441616518
771,70.04313557944802,35.7485498977831,1.1,1.1,-1.6784360880724811
772,70.00115936580578,35.36008776078237,1.1,1.1,-1.6397229274648069
773,69.97430722501021,34.97112902311581,1.1,1.1,-1.596866339453865
774,69.96417125070599,34.58241889693545,1.1,1.1,-1.549721865567272
775,69.97234338096114,34.19470220545171,1.1,1.1,-1.4981935852710142
776,70.00041578720857,33.80872416081666,1.1,1.1,-1.442282916876998
777,70.04997301762545,33.42523028633558,1.1,1.1,-1.3840169878307602
778,70.12182282617698,33.04503658153613,1.1,1.1,-1.3270110540968059
779,70.21533310493548,32.669089263601755,1.1,1.1,-1.2715377987760281
780,70.32971546922862,32.29834870719102,1.1,1.1,-1.2174447071318797
781,70.46418161217237,31.93377520917415,1.1,1.1,-1.1645572530609145
782,70.61794314909443,31.576329144209705,1.1,1.1,-1.1126843183780208
783,70.79021161753413,31.226970731379637,1.1,1.1,-1.0616211844576668
784,70.98019878839584,30.88666042313077,1.1,1.1,-1.0111553638045845
785,71.18711619921885,30.55635859412171,1.1,1.1,-0.9610676105456062
786,71.41017538754254,30.237025230069364,1.1,1.1,-0.9137328967525126
787,71.64792676793338,29.928821663959496,1.1,1.1,-0.8775261460426717
788,71.89677294152054,29.62931327680102,1.1,1.1,-0.8541770320513744
789,72.15268105039057,29.335538900431988,1.1,1.1,-0.8436378527527822
790,72.41161800326519,29.044537444478784,1.1,1.1,-0.8458878835746241
791,72.66955086444267,28.753347740779446,1.1,1.1,-0.8609857760147529
