,0,1
146,8.47339804602079,0.187999999999999
147,8.61784694239738,0.187999999999999
148,8.76229583877397,0.187999999999999
149,8.90674473515056,0.187999999999999
150,9.05119363152715,0.187999999999999
151,9.19564252790373,0.187999999999999
152,9.34009142428032,0.187999999999999
153,9.48454032065691,0.187999999999999
154,9.6289892170335,0.187999999999999
155,9.77343811341009,0.187999999999999
156,9.91788700978668,0.187999999999999
157,10.0623359061633,0.187999999999999
158,10.2067848025399,0.187999999999999
159,10.3512336989164,0.187999999999999
160,10.495682595293,0.187999999999999
161,10.6401314916696,0.187999999999999
162,10.7845803880462,0.187999999999999
163,10.9290292844228,0.187999999999999
164,11.0734781807994,0.187999999999999
165,11.217927077176,0.187999999999999
166,11.3623759735526,0.187999999999999
167,11.5068248699292,0.187999999999999
168,11.6512737663057,0.187999999999999
169,11.7957226626823,0.187999999999999
170,11.9401715590589,0.187999999999999
171,12.0846204554355,0.187999999999999
172,12.2290693518121,0.187999999999999
173,12.3735182481887,0.187999999999999
174,12.5179671445653,0.187999999999999
175,12.6624160409419,0.187999999999999
176,12.8068649373184,0.187999999999999
177,12.951313833695,0.187999999999999
178,13.0957627300716,0.187999999999999
179,13.2402116264482,0.187999999999999
180,13.3846605228248,0.187999999999999
181,13.5291094192014,0.187999999999999
182,13.673558315578,0.187999999999999
183,13.8180072119546,0.187999999999999
184,13.9624561083312,0.187999999999999
185,14.1069050047077,0.187999999999999
186,14.2513539010843,0.187999999999999
187,14.3958027974609,0.187999999999999
188,14.5402516938375,0.187999999999999
189,14.6847005902141,0.187999999999999
190,14.8291494865907,0.187999999999999
191,14.9735983829673,0.187999999999999
192,15.1180472793439,0.187999999999999
193,15.2624961757205,0.187999999999999
194,15.406945072097,0.187999999999999
195,15.5513939684736,0.187999999999999
196,15.6958428648502,0.187999999999999
197,15.8402917612268,0.188000000000024
198,15.9847295095184,0.187615466897085
199,16.1289210600603,0.178948041495595
200,16.2730310185226,0.168387655461189
201,16.4171298517612,0.158330894110834
202,16.5611748618383,0.147536348527837
203,16.7051419115524,0.135749478408614
204,16.8490008276741,0.122708771925187
205,16.9927167341429,0.108176868853989
206,17.1362523599189,0.09196092991603
207,17.2795704923229,0.07392372000375
208,17.4226344247846,0.053970372716134
209,17.5654047008797,0.032014286725883
210,17.7078298862144,0.007921136509576
211,17.8498297192131,-0.018563594487505
212,17.9912699913242,-0.047889347638307
213,18.1319333346193,-0.08073900423573
214,18.2714978825525,-0.117980355563707
215,18.4095426622932,-0.16050973710227
216,18.5455948265093,-0.209037300360338
217,18.6792069005174,-0.263928374874943
218,18.8100203863763,-0.325191810239875
219,18.9377736167488,-0.392605907259833
220,19.0622554406553,-0.465886098906082
221,19.1832438673532,-0.544801714816602
222,19.3004684343143,-0.629208157629042
223,19.4136099769218,-0.719014639886692
224,19.5223269040899,-0.814130179941304
225,19.6262903906138,-0.914419694930084
226,19.7252147717776,-1.01968291860872
227,19.8188776130721,-1.12965370042122
228,19.9071271566774,-1.24401361604744
229,19.9898722112807,-1.36241660299465
230,20.0670482252011,-1.48452189380973
231,20.1385600999495,-1.61002775626881
232,20.2042206102499,-1.73869088138272
233,20.2637263567803,-1.87031302626352
234,20.3167175497127,-2.00468960475865
235,20.3629336849341,-2.14154368647633
236,20.4024066506972,-2.28049259879938
237,20.4355716740592,-2.42108090333749
238,20.463189589559,-2.56286374547297
239,20.4860849498462,-2.70548571433054
240,20.5048256217102,-2.84871293949922
241,20.5195102239685,-2.99241253506518
242,20.5297782412855,-3.13649477199652
243,20.5350403874375,-3.28084616453326
244,20.5348055817367,-3.42529298222666
245,20.5289049267525,-3.56961944850925
246,20.5174678715173,-3.71361322077525
247,20.5006848984078,-3.85708234811393
248,20.4785393852037,-3.99982203323867
249,20.4507020536971,-4.14156143064067
250,20.4166544262268,-4.28193832018807
251,20.3759491623511,-4.42053127643626
252,20.3284227314103,-4.55693608702892
253,20.2742254155262,-4.69083099488885
254,20.2136840428504,-4.8219801570217
255,20.1471216158241,-4.95017903909758
256,20.0747473236451,-5.07518950570274
257,19.9966491402768,-5.19670694466053
258,19.9128559930768,-5.31437043951279
259,19.8234150269014,-5.42780088420245
260,19.7284469079821,-5.5366462635984
261,19.6281675707369,-5.64061908579492
262,19.5228801384523,-5.7395171030013
263,19.4129452480226,-5.83322147915795
264,19.298737648445,-5.92166760251867
265,19.1806004431302,-6.00479145486729
266,19.058812156913,-6.08246670325724
267,18.9335848045357,-6.15446514479718
268,18.8051031772604,-6.2204798777724
269,18.6735938329753,-6.2802341817567
270,18.5393864180838,-6.3336525873005
271,18.4029211968491,-6.3810063707117
272,18.264690958091,-6.42293018262493
273,18.1251549270466,-6.4602797390187
274,17.9846763274282,-6.49391184447237
275,17.8435063536268,-6.52451294650403
276,17.701803787817,-6.55254484959423
277,17.5596678753535,-6.57828967566034
278,17.4171665513207,-6.60192848209207
279,17.274352759413,-6.62359984459615
280,17.1312703300448,-6.64342032315829
281,16.9879552485943,-6.66148200995866
282,16.8444365445286,-6.67784724232516
283,16.7007381580288,-6.69255145321286
284,16.5568811575265,-6.70561297882962
285,16.4128856740572,-6.71704717777382
286,16.2687721304507,-6.72688214898297
287,16.1245615961739,-6.73517436308311
288,15.9802751401304,-6.74201955099893
289,15.8359323715606,-6.7475507336609
290,15.6915500220477,-6.75192752707486
291,15.5471359221349,-6.75503047728319
292,15.4026862584495,-6.7559668915489
293,15.2582363267869,-6.75600000000001
294,15.1137874304103,-6.756
295,14.9693385340337,-6.756
296,14.8248896376571,-6.756
297,14.6804407412805,-6.756
298,14.5359918449039,-6.756
299,14.3915429485273,-6.756
300,14.2470940521507,-6.756
301,14.1026451557741,-6.756
302,13.9581962593975,-6.756
303,13.8137473630209,-6.756
304,13.6692984666443,-6.756
305,13.5248495702677,-6.756
306,13.3804006738911,-6.756
307,13.2359517775145,-6.756
308,13.0915028811379,-6.756
309,12.9470539847613,-6.756
310,12.8026050883847,-6.756
311,12.6581561920081,-6.756
312,12.5137072956315,-6.756
313,12.3692583992548,-6.756
314,12.2248095028782,-6.756
315,12.0803606065016,-6.756
316,11.935911710125,-6.756
317,11.7914628137484,-6.756
318,11.6470139173718,-6.756
319,11.5025650209952,-6.756
320,11.3581161246186,-6.756
321,11.213667228242,-6.756
322,11.0692183318654,-6.756
323,10.9247694354888,-6.756
324,10.7803205391122,-6.756
325,10.6358716427356,-6.756
326,10.491422746359,-6.756
327,10.3469738499824,-6.756
328,10.2025249536058,-6.756
329,10.0580760572292,-6.756
330,9.91362716085256,-6.756
331,9.76917826447596,-6.756
332,9.62472936809935,-6.756
333,9.48028047172274,-6.756
334,9.33583157534614,-6.756
335,9.19138267896953,-6.756
336,9.04693378259293,-6.756
337,8.90248488621632,-6.756
338,8.75803598983972,-6.756
339,8.61358709346311,-6.756
340,8.46913819708651,-6.756
341,8.3246893007099,-6.756
342,8.1802404043333,-6.756
343,8.0357915079567,-6.756
344,7.89134261158013,-6.756
345,7.74689371520359,-6.756
346,7.60244481882705,-6.756
347,7.45799592245051,-6.756
348,7.31354702607397,-6.756
349,7.16909812969743,-6.756
350,7.02464923332089,-6.756
351,6.88020033694435,-6.756
352,6.73575144056781,-6.756
353,6.59130254419126,-6.756
354,6.44685364781472,-6.756
355,6.30240475143818,-6.756
356,6.15795585506164,-6.756
357,6.0135069586851,-6.756
358,5.86905806230856,-6.756
359,5.72460916593202,-6.756
360,5.58016026955548,-6.756
361,5.43571137317893,-6.756
362,5.29126247680239,-6.756
363,5.14681358042585,-6.756
364,5.00236468404931,-6.756
365,4.85791578767277,-6.756
366,4.71346689129623,-6.756
367,4.56901799491969,-6.756
368,4.42456909854314,-6.756
369,4.2801202021666,-6.756
370,4.13567130579006,-6.756
371,3.99122240941352,-6.756
372,3.84677351303698,-6.756
373,3.70232461666044,-6.756
374,3.5578757202839,-6.756
375,3.41342682390735,-6.756
376,3.26897792753081,-6.756
377,3.12452903115427,-6.756
378,2.98008013477773,-6.756
379,2.83563123840119,-6.756
380,2.69118234202465,-6.756
381,2.54673344564811,-6.756
382,2.40228454927157,-6.756
383,2.25783565289503,-6.756
384,2.11338675651848,-6.756
385,1.96893786014194,-6.756
386,1.8244889637654,-6.756
387,1.68004006738886,-6.756
388,1.53559117101232,-6.756
389,1.39114227463578,-6.756
390,1.24669337825924,-6.756
391,1.1022444818827,-6.756
392,0.957795585506158,-6.756
393,0.813346689129619,-6.756
394,0.668897792753079,-6.756
395,0.524448896376532,-6.756
